numStars,NumAuthors,NumBlobs,LatestCommitDate,projectID,EarlistCommitDate,rootFork,communitySize,NumCommits,NumFiles
785,191,8191,1588903737,0x4a616e_objective-git,1299014306,libgit2_objective-git,287,5170,836
2037,772,27942,1599284783,0x4b1d3n_xterm.js,1328292609,xtermjs_xterm.js,1708,11345,11857
1172,456,36160,1599064932,0xNPE_ganache-cli,1442787415,trufflesuite_ganache-cli,995,7839,31060
2188,488,89122,1599451001,0xZERO3_pcsx2,1147257250,PCSX2_pcsx2,627,30251,28917
6476,7019,417466,1600307668,0xbase12_leiningen,675661225,technomancy_leiningen,11523,263505,254983
10278,1027,28806,1598600850,0xced_CocoaLumberjack,1271867726,CocoaLumberjack_CocoaLumberjack,3191,8190,9788
80,2503,16112,1594383010,0xf2_stackalytics,1371899848,openstack_stackalytics,311,13913,5346
2157,261,36086,1599191693,0xflotus_design-system,1441137604,salesforce-ux_design-system,558,11330,10016
469,127,64640,1598909636,0xjukai_GlobaLeaks,1309209328,globaleaks_GlobaLeaks,200,31655,7934
7536,522,103586,1562403630,0zat_nuclide,1427235902,facebook_nuclide,751,17686,18941
3790,211,22447,1599852988,1-Hash_lbry,1440084435,lbryio_lbry,305,16255,2857
,1046,88678,1599286492,1001hz_Juno-Node,1293171687,,3005,14746,87664
885,463,51629,1599064727,100coding_dulwich,123988900,jelmer_dulwich,460,24121,5044
1734,692,38635,1599239042,1010101012101_PHP-CS-Fixer,1337149846,FriendsOfPHP_PHP-CS-Fixer,1123,18072,8755
414,455,24997,1599179915,1010101012101_PnP,1406426895,SharePoint_PnP,3262,6111,26277
15,169,9447,1600093072,1010101012101_dash,1428630788,plotly_dash,889,6663,1565
97,781,66180,1590706414,1010101012101_developer.github.com,1303832671,github-archive_developer.github.com,1600,12269,39276
220,171,13454,1600153561,1010101012101_travis-api,1342570464,travis-ci_travis-api,147,7807,2178
51,878,11518,1599077918,1021ky_workshop,1450268812,oss-gate_workshop,1572,8170,8480
,268,32822,1595970899,10Pines_app,1366231982,DemocracyOS_app,748,18743,5257
80,382,50998,1599863922,10ten-me_swagger-editor,1399064046,swagger-api_swagger-editor,1486,6542,61831
182,1246,40609,1599698227,11AND2_apps,1472676433,electron_apps,755,29546,4734
925,322,37315,1598615099,120386135_AxonFramework,1263926168,AxonFramework_AxonFramework,528,7631,7447
32,177,33851,1598621635,123hzf321_share,1336375468,Alfresco_share,63,9325,32437
1529,853,209646,1600161532,123tris_osu,1440652409,ppy_osu,1083,90774,23948
3638,478,35102,1600313200,12shu_restic,1396779778,restic_restic,527,8268,15200
,70,17807,1598782696,131072_MEGAsync,1384164951,,128,7973,3663
674,642,283775,1597167668,1337_jquerymx,1195275976,jupiterjs_jquerymx,2353,32853,135593
1457,453,12489,1600094149,13768324554_qtile,1215559460,qtile_qtile,431,8207,923
151,219,49155,1562193931,13nehu_fxa-content-server,1368481369,mozilla_fxa-content-server,403,20203,4239
935,6564,36139,1599232399,13xforever_package_control_channel,1312171675,wbond_package_control_channel,5406,40946,8872
871,737,97898,1600120323,14mmm_iD,1342012804,openstreetmap_iD,863,25952,26316
8691,652,58399,1600078484,14rcole_blueprint,1104632007,palantir_blueprint,1176,14984,38403
347,419,11795,1598912840,15characterlimi_conscrypt,1224597600,google_conscrypt,176,28320,3402
31,132,14225,1598881955,18818569575_WebAPI,1417636192,OHDSI_WebAPI,71,5362,3750
774,783,288518,1599161159,1Hyena_crawl,876832614,crawl_crawl,688,141726,57265
99,114,13176,1599350109,1UnboundedSentience_CumulusCI,1388692891,SalesforceFoundation_CumulusCI,145,9556,1565
,199,39120,1598928846,1abiel_a,1425685492,,2065,6324,28275
1176,331,41768,1600087516,1dnrr_firejail,1439072744,netblue30_firejail,266,9921,18255
1225,420,52339,1599442775,1gluk_este,1326644995,este_este,826,14222,16114
102,73,30802,1599076737,1minus1limited_twilio-video.js,1411159137,twilio_twilio-video.js,89,6080,1281
88,80,24432,1573264205,1nv4d3r5_Cotonti,1207586378,Cotonti_Cotonti,81,6334,5871
,244,127302,1599382527,1stein_docs.particular.net,1375053495,,252,27394,41437
,175,44759,1598866021,2013311026_aiida_core,1349798770,aiidateam_aiida-core,95,17366,9435
107,116,97369,1599604127,21011996_metastone,1386964318,demilich1_metastone,125,10101,54507
33,120,70315,1598624609,2128506_rap,1163067330,eclipse_rap,51,29252,16209
,473,187062,1600042266,224008115Charles_pentaho-reporting,1131371713,,451,32836,83822
750,103,24439,1542434780,2330630157_wecenter,1355276446,wecenter_wecenter,380,8687,6492
368,326,108223,1599241972,24COMS_azure-sdk-for-go,1407791968,Azure_azure-sdk-for-go,324,21104,23460
1037,222,29086,1600310166,24danish_renpy,1093224117,renpy_renpy,284,11827,4507
19,51,54167,1598606551,2892931976_speedment,1421685712,speedment_speedment,213,5104,13906
,4674,24531,1599590251,2dmendis_rails-activerecord-model-rails-lab-v-000,1447449769,learn-co-students_rails-activerecord-model-rails-lab-v-000,1606,10117,25074
112,183,9056,1599097264,2ndQuadrant_repmgr,1276789415,greg2ndQuadrant_repmgr,301,5565,388
313,171,14352,1599756214,2php_chisel3,1430175500,freechipsproject_chisel3,219,7472,2146
9989,2196,225155,1600180327,2piix_pandoc,964559338,jgm_pandoc,4106,80445,58020
2667,683,61035,1598833093,36z_roundcubemail,1116529961,roundcube_roundcubemail,1280,28772,21255
,236,42852,1599064149,371816210_mupdf,1096244104,QinHuangDao_mupdf,418,13188,12766
387,287,9218,1599756803,3838438-org-tools_nixops,1303993707,NixOS_nixops,278,13840,1030
677,74,33278,1592938333,3D-ICON_OpenTomb,1376334027,opentomb_OpenTomb,110,5298,7230
635,197,81905,1599406071,3ECK_RetroShare,1175377005,RetroShare_RetroShare,213,32609,111673
2455,356,23789,1598949913,3dnc_ledger,1064819162,ledger_ledger,528,11360,4739
488,210,33408,1599320448,3yahya_cacti,1021753797,Cacti_cacti,213,12314,5555
86,66,69455,1578797099,427402a6_moon,1180131096,mono_moon,85,18835,17653
78,508,42374,1595081906,43081j_tools,1365631803,Polymer_tools,942,17036,26283
70,305,8281,1595604801,4383_oslo.db,1311685553,openstack_oslo.db,120,6823,2799
1265,1947,3141149,1599916141,4lejandrito_liferay-portal,1144027755,liferay_liferay-portal,2652,2460346,831107
235,77,97668,1599509690,4m-world_YAFNET,1063984321,YAFNET_YAFNET,184,8214,29882
480,112,11331,1598200069,4mig4_macemu,938960176,cebix_macemu,177,9384,4020
99,101,21609,1595627894,4x4falcon_fosm-merkaartor,1161792483,openstreetmap_merkaartor,91,6818,10673
305,246,79728,5758122296,59186618_OpenCPN,1156139531,OpenCPN_OpenCPN,387,30301,28645
12,58,109391,1599777825,5up3rc_ngfw_src,1111637027,untangle_ngfw_src,16,31376,40280
457,207,28650,1599000948,63n_openal-soft,1195005738,kcat_openal-soft,350,8810,12773
2879,629,27794,1597318732,7924102_pyramid,1215153002,Pylons_pyramid,1048,24241,6741
,176,41567,1599816474,7hibault_fossology,1197935820,,114,26356,31102
92,479,255963,1597124339,8l_zsim,1196467200,s5z_zsim,172,104436,100171
145,620,5724,1599087867,902Lund_docs,1431472051,openaps_docs,685,6707,1199
,826,29013,1598885630,A-l-e-x-T_GitPy,1210193388,,1043,9346,20009
152,312,32050,1599357031,A1Ch1_RealismOverhaul,1388962922,KSP-RO_RealismOverhaul,293,16027,7123
3,472,43943,1598144742,A57RO_di,1429798089,kontur-courses_di,608,9914,18727
157,184,36605,1599738992,ABcDexter_edx-app-android,1421250588,edx_edx-app-android,239,8580,18190
21,446,20943,1598349201,ACECentre_dasher,946685171,GNOME_dasher,59,5785,4239
1,262,56574,1598635544,AEXmod_platform_prebuilts_clang_host_linux-x86,1433193443,,169,13501,213214
374,224,36660,1597598820,AJH16_CruiseControl.NET,1051030189,ccnet_CruiseControl.NET,278,15269,16540
38,1534,317523,1599566510,ALICEHLT_AliPhysics,927042947,alisw_AliPhysics,666,348945,131615
311,753,358440,1599431807,AMCope_darkstar,1316110188,DarkstarProject_darkstar,687,46393,59565
744,241,79162,1600313077,ANDRON94_sbcl,969240376,sbcl_sbcl,272,23517,4196
,100,19380,1598579453,AParton_ensembl-variation,1071076621,,41,14331,1588
37,324,20076,1600201210,AVzayats_rackspace-how-to,1453404043,rackerlabs_rackspace-how-to,286,15396,5194
,1206,67885,1599202871,Aaron-Ramirez_ACA,1461022649,,612,25976,33743
516,306,24194,1599058787,Aaron1011_contact-congress,1372347124,unitedstates_contact-congress,338,16534,6927
,238,279291,1598841476,AaronNLB_OG-Platform,1251386327,,374,46772,88417
115,208,47009,1598982005,AaronZhangL_ganeti,1184588942,ganeti_ganeti,100,21942,2721
400,156,6214,1598675727,Aarup_MechJeb2,1355639305,MuMech_MechJeb2,230,5250,761
,98,24295,1600068379,AasSuhendar_nuxeo-drive,1338460144,,41,12289,2405
46,99,68253,1599325531,AbDB1_divinum-officium,1316208871,DivinumOfficium_divinum-officium,80,23120,5271146
,70,15285,1533544516,AbdulMuqsit_JSIL,1302420609,,289,8310,2765
101,219,12311,1598876093,AbuBaniaz_e2openplugin-OpenWebif,1318172175,E2OpenPlugins_e2openplugin-OpenWebif,209,5611,2901
19,364,165301,1599103730,Abuelika_3akai-ux,1231794199,oaeproject_3akai-ux,687,58507,75390
,140,86260,1599664013,Acidburn0zzz_Manroswelloo-gnome,1088269123,,86,20197,19402
673,290,59858,1598804667,Acidburn0zzz_nativescript-cli,1332517082,NativeScript_nativescript-cli,196,17841,32468
,378,37192,1600175320,Acidburn0zzz_redox-git-lab,1413038925,,905,13577,15805
303,280,11318,1598913514,Acribbs_MultiQC,1438696025,ewels_MultiQC,260,5105,3089
396,440,23867,1599280230,AdaRoseCannon_polyfill-service,1363728020,jonathantneal_polyfill,448,11486,10393
10,158,18244,1598914830,AdamBark_ADCore,1205691278,areaDetector_ADCore,166,25304,10932
230,665,57344,1600186638,AdamHickerson_trezor-mcu,1352815660,trezor_trezor-mcu,1085,24037,14189
283,344,9616,1599003086,AdamLewenhaupt_avahi,1102267093,lathiat_avahi,225,6639,2789
136,393,55310,1605908877,AdamWill_freeipa,1181616489,freeipa_freeipa,242,38688,7009
11,79,37581,1577479485,Adaptivity_Resonant-Induction,1337449139,Universal-Electricity_Resonant-Induction,101,6273,20798
143,88,28201,1594961799,AdemCatamak_gambit,770825297,gambitproject_gambit,128,6819,4680
196,126,72097,1598918804,Adenia37_Hardcore-SK,1449342648,skyarkhangel_Hardcore-SK,172,6313,65065
1001,268,7289,1599832127,AdriSolid_geopandas,1372310404,geopandas_geopandas,381,5206,1063
23,119,61812,1599687488,Advanced-Logic_pki,1205877514,dogtagpki_pki,61,26282,18784
479,68,11254,1598599516,AeshanaShalindra_thinc,1404055241,explosion_thinc,122,6823,2828
43,112,11802,1598642059,AjinkyaDahale_core,1400181943,SCOREC_core,47,6584,1335
,420,23384,1599024409,Aldanor_Model01-Firmware,1372539745,,875,11659,7923
1,470,54815,1599854909,AlertIowa1234_WRF,933449644,wrf-model_WRF,251,29140,79040
,61,14472,1597434851,AlexSJ_i-diario,1400693239,portabilis_i-diario,13,8067,2971
,323,1382,1560532581,AlexaBierm3_Alexander,1391645503,,502,8319,1033
55,103,12851,1599761780,AlexanderJohr_build,1453315014,dart-lang_build,61,6547,1141
1,124,18235,1597893717,AlexxNica_contrail-web-controller,1399007269,Mirantis_contrail-web-controller,54,12288,4050
200,358,87376,1599252722,Alexy83_Markus,1216339778,MarkUsProject_Markus,234,21403,80635
171,65,75304,1598970738,Alykoff_mesh,1416483614,gentics_mesh,49,8618,10401
28,305,64389,1599409119,AmineChalouati_social,1225166445,exoplatform_social,88,18844,12436
27,68,37958,1594749704,AnalyticalGraphicsInc_xerces-c,942109254,apache_xerces-c,61,14337,8585
508,733,16611,1598858342,Ankurk99_fossasia.org,1372274334,fossasia_fossasia.org,1014,6426,8662
114,131,39806,1598907431,Anusha-DevOp_SonarJS,1298579612,SonarSource_SonarJS,127,6535,8774
347,153,36993,1599234448,Aranud_etlegacy,1281819588,etlegacy_etlegacy,103,10767,9538
71,137,98858,1598949716,Arav33_windup,1332294901,windup_windup,121,7137,75849
276,210,24998,1599631570,Argent_portfolio,1332592954,buchen_portfolio,160,7036,3272
361,214,17969,1419456563,ArunKumar_spot-us,1221504230,spot-us_spot-us,132,9506,12457
82,522,159976,1598881825,AryainHIT_git-client-plugin,1361172344,jenkinsci_git-client-plugin,336,204239,1243
43,95,16284,1595910591,AsherBond_conductor,1251828903,aeolusproject_conductor,33,6268,3774
18,184,7018,1599562907,Atlantic777_alidist,1435136982,alisw_alidist,79,7190,369
98,157,10455,1589632471,AustinChung0803_LineBotTemplate,1461581975,kkdai_LineBotTemplate,425,5276,5276
,59,20479,1325796411,B5A7_grails,1079286677,,135,7379,21343
,58,38916,1599304152,BSzili_NBlood,1144960478,nukeykt_NBlood,19,14161,6317
34,72,62097,1588022410,Baaaaam_cyclus,1267631791,cyclus_cyclus,62,8832,7183
9,67,62232,1446483888,Beefr_gmsh,974971368,nschloe_gmsh,22,21249,6925
91,788,34754,1599172486,BeerAndProgramming_rhythmbox,1023652023,GNOME_rhythmbox,131,12188,3410
119,109,14591,1598655139,Ben1010_Simba,1251497965,MerlijnWajer_Simba,117,7648,7813
17,832,30025,1519776487,BiAP_libgnome,852112296,Distrotech_libgnome,58,11011,1926
,86,11945,1597701125,BradCavinder_abyss,1196189281,,88,5967,1547
2,239,10070,1519508116,BrianTheCoder_dm-more,1205184512,datamapper_dm-more,216,5481,1873
,140,4640,1491372381,Bsaliba_Prom-Framework,1291972581,,4,131476,4706
497,99,32416,1597937248,Bukati_universal-redux-template,1269482190,mz026_universal-redux-template,236,28035,10301
12,142,14905,1587073424,Callek_build-mozharness,1274775641,mozilla_build-mozharness,50,21189,5014
27,99,45506,1598563495,Catrobat_Catty,1341650064,,29,7572,11252
115,191,22501,1598987956,CheckB_icewm,965808928,bbidulock_icewm,72,10344,4132
,238,46879,1599614861,CheeryProgrammer_codenjoy,954851087,,249,7967,51827
657,454,66354,1599205389,ChromeDevTools_devtools-frontend,1425019038,,152,10130,33377
,77,19800,1598435600,Coko-Foundation_pubsweet,1441715010,,2,8338,5400
393,99,33301,1599686956,CyBHFal_openmediavault,1264536951,openmediavault_openmediavault,130,5938,3859
,84,57685,1599722633,DHIS2_dhis2-android-sdk,1424344479,,49,13360,15629
54,233,44088,1598901216,DaPutzy_commons-vfs,1026839956,apache_commons-vfs,146,21451,23731
,69,22866,1489334509,Daazs_PyOT,1307476633,,7,8933,6939
86,111,29753,1595255888,Drup_owl,1466455666,owlbarn_owl,70,6237,9607
1,187,54441,1513851451,Duckbox-Developers_max-tdt,1261254743,,163,15991,43191
47,63,13441,1597316711,EQ4_AlloSystem,1253317867,AlloSphere-Research-Group_AlloSystem,24,9698,8248
14,81,19246,1565947844,Ecoblockchain_BeLL-Apps,1367847557,open-learning-exchange_BeLL-Apps,43,7095,18541
,96,167097,1598558352,EiffelSoftware_libraries,731941746,,1,35664,60886
,108,705907,1599691314,Ezio47_ngeo,1384605828,,83,24807,701205
36,574,43322,1598883700,Faik-man_anjuta,988063112,GNOME_anjuta,44,10604,11016
,1857,73313,1574945426,Flatty11_Kernel_9750,1389140714,,2,6274,65638
5,395,9636,1595512650,GNOME_gnome-packagekit,1187880988,,11,5425,818
6,397,19227,1599217990,GNOME_gtranslator,949594593,,54,6249,2457
29,425,46521,1599218294,GNOME_libgda,965899976,,41,11122,5740
,159,38290,1599245688,GSA_sam-ui-elements,1460695483,,38,6732,35497
,100,5983,1366291112,GautamGupta_bb-legacy-plugins,1161626333,,2,8508,7472
21,272,14731,1598711679,HarlemSquirrel_webdrivers,1323223097,titusfortner_webdrivers,306,5569,9788
,51,12582,1374597923,Jalakas_navit,1132611033,,1,5317,2732
6,151,24728,1599254676,JeffersonLab_clas12-offline-software,1394445795,,122,7001,16519
13,1647,64040,1568577311,John677_m571,1000677600,meizuosc_m571,34,17544,50398
9,174,25376,1599081896,LMRob_alfresco-remote-api,1134025987,Alfresco_alfresco-remote-api,16,8735,7097
,91,51066,1532189970,LawnGnome_phpdoc-es,966857473,,1,7140,12350
,132,18786,1524389919,Lusito_GGJ16,1391772672,,19,10458,5314
7,63,24175,1598822859,OPUS4_application,1217850586,,21,10919,7618
,224,196460,1599046190,Puttaz_OCCT,1300260628,,8,9032,53420
,145,86670,1599945751,RPClab_gmsh,974971368,,24,20274,7983
9,58,13868,1597824038,RRCKI_pilot,1393357843,PanDAWMS_pilot,38,8043,798
16,63,199245,1598936779,SamKG_PsyNeuLink,1466105003,PrincetonUniversity_PsyNeuLink,11,24807,6299
,60,109816,1500541341,Sywooch_happy-giraffe,1322236901,Banionis_happy-giraffe,4,54612,39438
,73,18488,1547795823,Trench-Wars_twcore.org-archive,1079618072,,1,17984,12429
3,81,45285,1530627267,Unimarvin_Tara,1127050542,nlohmann_service-technology.org,6,14969,97707
1,80,43056,1598566292,agiza_extension-aws,1307726951,entermedia-community_extension-aws,27,10006,38134
,56,36830,1405516815,aina1205_virtualliverf1,1223482251,,1,9399,15452
72686,804,25232,1455734567,ammula88_bootstrap,1303937631,twbs_bootstrap,1,13011,1613
11,104,134403,1495619813,aneyas_freeciv,889449949,persia_freeciv,7,36210,10938
5,74,257038,1599168705,angular_platform-server-builds,1462920258,,5,16813,346
10,80,30989,1597968061,aodn_aodn-portal,1310343856,,20,10898,27895
52,133,106072,1599213418,aogrcs_spark2014,1267095629,AdaCore_spark2014,18,29594,36080
,149,1314,1598683806,baohaojun_repohooks,1457462538,,22,5787,402
25,145,22232,1551094344,bbss_HUSACCT,1330684541,HUSACCT_HUSACCT,57,5005,10268
,230,105612,1499622408,billionsoftech_ci,1366820169,,1,60900,15937
,52,43527,1493444493,bitbucket.org_amneris_abawebapps,1341396058,,1,10299,31169
,196,32701,1598713365,bitbucket.org_cybershadow_d,1189383031,,1,231541,8
,139,75849,1223926750,bitbucket.org_murrayrm_dgc,1056477134,,1,48923,689888
,198,43614,1430499888,bitbucket.org_ogre3d_ogre,1221771622,,1,7108,6042
,195,61406,1552119588,bitbucket.org_piyushgd10_bhumi,1320744508,,1,19317,20210
11,1773,61842,1588454075,bq_aquaris-5HD,1000710000,,19,6401,99177
,51,10461,1538769908,braph_dillo,1191710194,,2,12930,521
2,75,9824,1598532768,briot_gnatcoll-db,1181548679,AdaCore_gnatcoll-db,28,5672,2283
,113,56128,1397036642,chisimba_Modules,1139790654,,2,16600,34162
45,59,76012,1599586954,cuzz_redemption,1302880934,wallix_redemption,38,19340,9617
92,62,21607,1592262709,cxj_wsf,1170686677,wso2_wsf,113,5546,15369
,62,42757,1449506730,danrubel_eclipse3,1317791074,dart-archive_eclipse3,6,8828,9854
,70,159,1510674183,delas_CorrelationsInspector,1192993781,,2,11490,225
11,81,70277,1481427576,dutiona_olena,1009823825,glazzara_olena,12,8235,16925
,1862,12519,1590079261,freedesktop_ikiwiki-www,1098911730,,1,13755,2021
,63,175488,1492711097,froj_MAVRIC_Library,1359596661,,19,5601,19488
10,65,40025,1594020314,gbv_ole,1423017803,openlibraryenvironment_ole,40,5482,28220
,51,32028,1329244097,gcasa_gnustep-base,783966564,,3,9073,2421
,1025,17753,1583954641,git.kernel.org_pub_scm/public-inbox/vger.kernel.org/linux-watchdog/0,1279832549,,2,17753,1
,66,67854,1599779255,github_semantic,1437248592,,10,39343,11537
,159,26876,1598586919,gitlab.com_aosp_test_external/adt-infra,1444865259,,15,22071,26204
,291,39724,1568972631,gitlab.com_pantacor_busybox,939140694,,1,14047,3092
19,67,21551,1598620386,gmc_xslt10-stylesheets,969391020,docbook_xslt10-stylesheets,43,14064,5591
13,132,35822,1560527769,graydon_monotone,1062704590,,4,11079,5657
50,291,40199,1585330826,guyou_weboob,1265755733,laurentb_weboob,57,15184,5541
14,85,35867,1342535094,gyley_opencv_attic,984694299,opencv_opencv_attic,42,16578,30488
32,63,55701,1597908567,haj_cosmic,1427968896,MissionCriticalCloud_cosmic,25,5530,19103
12,64,18197,1566352662,higl_MAESTRO,1124492775,AMReX-Astro_MAESTRO,17,9157,5879
,91,19001,1534281015,iaefai_love,1248616009,,7,9686,1543
7,78,53118,1594410920,icox2_paass,1276291226,pixie16_paass,45,5691,41186
,72,19280,1598630576,iridl_maproom,1028571454,,37,7203,4239
,416,81055,1598683434,jain-slee,1211918177,,40,5476,20269
1,104,6636,1598687839,jeneim_qtt,1461082017,QuTech-Delft_qtt,5,5210,823
,198,5322,1580328964,jogo_elasticRecheck,1379030067,,14,5176,3163
,113,8537,1456208768,kapilt_getpaid,1178648004,,7,6167,50850
,522,168738,1402053725,kmtos_DataFormats-JetReco,899284683,,370,123679,29018
12,58,39791,1600007889,lex111_php-doc-ru,1006381827,,4,6817,12019
,895,77842,1646089200,lexlib_code-de-la-sante-publique,110329200,,1,32411,26076
,55,35224,1507814087,liurenjin_hippo-site-toolkit,1290694725,,1,6195,5344
,64,41917,1598899108,mF2C_COMPSs,1460620845,,4,8513,16661
,182,52440,1598819005,metux_ptxdist,1051171591,,23,23228,13850
79,62,54206,1600069799,mitls_mitls-fstar,1447236535,,15,7626,3089
2,67,63631,1595915144,mycard_YGOCoreJS,1388093440,SalvationDevelopment_YGOCoreJS,40,14463,37152
,456,12559,1548060824,n0ano_ganttclient,1275026726,,5,14869,2653
,62,1823,1575316324,ng-alt_ebtables,1022959427,,102,10479,489
